review_text,review_posted_date,review_header,review_rating,review_author
Got it on first sale...Product packing was ok and not great but the phone is good..there are few bugs in the OS...It got resolved after receiving few updates..overall it's worth buying...Great Indian sale u get it at 12k.. i bought@14k...performance is so far so good...,06 Sep 2017,Excellent product @ this price range,4.0 ,Kumaraguru
Mobile is okay.2 problems I noticed for me 1. Corner time at top sync is delayed most of time in a day 2.new contacts all the time saved to email account no option provided to change to sim card,03 Feb 2019,About mobile,4.0 ,srini
"HD display, along with free cover, deca core, 4gb ram, dual camera, selfie flash, separate sd card slot along with dual SIM and of course 5.5 inches... Complete package in this cost.",24 Sep 2017,Value for money !,4.0 ,Amazon Customer
"+ Points Display and design is good lightweight , shortcut key is relly good ,Normal camera quality is good , Sound quality is good ,Fast fingerprint unlocking - Points Depth mode is useless no Performance at all, while gaming after sometime device start to heat and game start to a bit laging, Gallery not available so have to download Outside gallery app. Overall good performance except Depth Enable mode.",24 Sep 2018,4 Stars is ok for this,4.0 ,Ajay Indlia
"When it was slightly fell down the screen glass corner broken. In product specification, it is informed that it is cornered with Gorilla glass type 3 protection. I think product specification is fake.",16 Oct 2017,When it was slightly fell down the screen glass corner ...,1.0 ,Valavan
Hi Everyone...!!! After 3 months of usage... I'm well satisfied with interface and features.Camera is good...Flash is Well Working... Touch and display is Very Good. Heating Is A Normal issue.bt nt so hot. Cast screen is not working.so take a look on that.Best of this price. Battery is Good bt drains some what quickly than other 4000 mah phones.bt battery saver gives nice power backup.,27 Mar 2018,Better and Recommended in this price.,4.0 ,divakar
"Pathetic service by Lenovo. Their system updates are worst. They will ruin the properly working cell. Bugs are everywhere and you won't find any solution in their updates. They are least bothered for your problems. Don't buy this. I am frustrated as it doesn't support one of the basic features- Bluetooth connectivity! When a Bluetooth device is connected, sound will get interrupted and I get irritated.",11 Oct 2018,Don't Buy Lenovo K8 Note,2.0 ,Manoj K
Best phone in this range... good quality ...need to improve on camera focus and low light mode. Battery life good....UI best smooth ...fast processor no lag... Easy on eyes ....posting review after using it for a month.,10 Oct 2017,Five Stars,4.0 ,Amazon Customer
Everything is good Except all contacts are getting saved on web accounts only. There's no option to save New contacts to phone memory. Battery back up is excellent. Shall provide updates on software including such added basic features.,14 Sep 2017,Contacts are getting saved only on web not in Mobile s internal memory,4.0 ,VINOD DHENGLE
"Nice look,gd battery backup, light in wt..bt,feeling ,something missing in Android version,giving old feeling.one thing more,when we share files from one to another device,it goes slower..that goes against it's processor... ...one thing about delivery process...it,s delivery process is than other competetive sites...it should be delivered before d given time..in my opinion..",11 Sep 2017,It's gd for purchasing...,4.0 ,Ashutosh jha
"This mobile is awasome.... Yesterday I got it....When I am ordering this set I fell scared because in many order people comments that...This set it heating....But in my opinion it doesn't hitting....I am playing GTA in this set,there is no lagging problem...Hats of to the set.... If you want to buy.... Don't thik any thing just buy it......",22 Dec 2017,Fabulous cell phone,5.0 ,Ashish K.
"Amazing Gadget in the price range.music key is extremely important function I found.front camera looks very impressive but depth enable mode at the back expected to improve by Lenovo in next update.One major advantage of this phone is water repellent and sustain bulk of water on screen and at the back.last but not least it has Dolby Atmos system for music lovers which really satisfy your investment in Lenovo, you jus need to buy some original branded earphones to experience the same.",22 Dec 2017,No option for Lenovo K8Note,5.0 ,Sid
No stability for the features like picture and clarity. There is no sound when we attend a call.. the total sound feature is negative. It is not audible on any call. there is no update feature for the system its not supported by VolTE.,02 Apr 2019,This is a horrible product... Not at all worth for this price.,1.0 ,Siju
Good performance but heats up quickly.....Charging too slow...Shows 6 hrs until full even with turbo charger,25 Aug 2017,Three Stars,3.0 ,pratheek
"Not up to expectations.. It's okay, Main pros includes Dual sim slot and separate slot for memory card n Good internal memory n RAM... Main cons are over heating issues and battery drains out at a faster rate.. but can be managed with a Turbo charger..",31 Aug 2017,Its okay,3.0 ,K
"Value of the money, the configuration is very nice in the amazing price, you will get this configuration in ₹16000 price range of other company's phone.......👌👌",20 Dec 2017,the configuration is very nice in the amazing price,4.0 ,Vinay Vivan
Phone is very good .bokeh effect needs to be improve.good battery performance. Picture quality is very good. Charging time around 2 hr. It is a balanced phone .,07 Sep 2017,Good phone,5.0 ,Danza kuduro
"This is 2nd day of getting this mobile and heating is big problem, also this is 4000 mah battery but seems it exhaust soon which as a result heats the mobile, camera quality also not very exciting, not worth as we can get better product in the same price range....",17 Sep 2017,Not worth,2.0 ,Akshat
"Device remains hot, even when kept in the pocket it keeps heating up. BIG BATTERY ISSUE, as bettery last long for 15 hours max without any heavy usage. NO TURBO CHARGING as mentioined in thw ad. It take around 4 HOURS for full charge. Be careful....",04 Sep 2017,Not at all satisfied.,2.0 ,Hemant singh
"Have been using the Lenovo K8 note now for over 4 months, overall its a good phone but it was very disappointing to find out that the cast screen option doesn't work. Camera is decent. Can play heavy games without any lag. Has basic heating issues that every phone has, nothing major though. Could overlook the heating issue for that matter. 3 android updates received since I bought it but still didn't have any fixes for the cast screen.",18 Feb 2018,Great phone but One star down for Cast Screen issue and Camera each. Hence a 3 star for this phone.,3.0 ,Amazon Customer
"Excellent product it will reach our expectations , great camera clearity have duty metal unibody , looks sexy performance very good as new battery back up for 18 hours and havy use it can be done full day fast charging is superb it changed full charge within 2 hours from 0 , Don't take tension just buy it Thanks",09 Nov 2017,Excellent phone from lenovo,5.0 ,User
